Open time,Close,High,Low,Volume
2023-04-15 06:00:00,2097.62,2105.0,2083.66,21145.3532
2023-04-15 08:00:00,2107.33,2111.85,2092.77,29073.297
2023-04-15 10:00:00,2100.19,2110.84,2097.38,24211.6083
2023-04-15 12:00:00,2096.0,2108.01,2093.09,22346.9747
2023-04-15 14:00:00,2097.98,2107.0,2092.93,27397.354
2023-04-15 16:00:00,2090.03,2108.98,2088.38,39825.7258
2023-04-15 18:00:00,2100.0,2101.26,2082.75,24905.778
2023-04-15 20:00:00,2088.32,2102.67,2082.01,20987.4533
2023-04-15 22:00:00,2090.6,2098.38,2083.66,21471.2417
2023-04-16 00:00:00,2089.32,2095.32,2072.72,26899.7966
2023-04-16 02:00:00,2086.13,2092.58,2084.99,11721.7433
2023-04-16 04:00:00,2095.62,2100.23,2085.64,18263.4389
2023-04-16 06:00:00,2098.0,2102.6,2094.33,12861.7772
2023-04-16 08:00:00,2088.45,2099.67,2086.02,19738.5811
2023-04-16 10:00:00,2086.43,2092.61,2082.64,18049.0301
2023-04-16 12:00:00,2085.51,2095.35,2076.02,26582.4622
2023-04-16 14:00:00,2093.8,2098.49,2082.67,20476.0332
2023-04-16 16:00:00,2097.8,2108.09,2088.54,28729.8848
2023-04-16 18:00:00,2114.66,2141.54,2097.8,70048.2398
2023-04-16 20:00:00,2127.74,2131.77,2097.01,44541.4105
2023-04-16 22:00:00,2118.67,2129.38,2111.51,21968.0416
2023-04-17 00:00:00,2092.05,2120.51,2072.0,72789.9107
2023-04-17 02:00:00,2096.9,2107.52,2088.0,30535.7452
2023-04-17 04:00:00,2102.05,2102.36,2091.23,18457.344
2023-04-17 06:00:00,2090.08,2102.22,2088.83,25995.7355
2023-04-17 08:00:00,2089.62,2099.01,2085.95,26364.7937
2023-04-17 10:00:00,2076.5,2093.1,2065.94,46901.4398
2023-04-17 12:00:00,2071.37,2082.58,2056.25,66452.4179
2023-04-17 14:00:00,2071.45,2079.72,2064.16,52628.5738
2023-04-17 16:00:00,2080.77,2088.73,2070.41,32537.6646
2023-04-17 18:00:00,2078.14,2087.0,2074.01,21202.1084
2023-04-17 20:00:00,2075.91,2081.29,2067.0,16060.4839
2023-04-17 22:00:00,2074.0,2083.75,2072.64,17046.4896
2023-04-18 00:00:00,2073.04,2077.13,2051.0,35653.9766
2023-01-24 22:00:00,1555.97,1601.77,1535.0,124229.0956
2023-01-25 00:00:00,1535.0,1557.0,1518.0,109296.9583
2023-01-25 02:00:00,1546.63,1546.88,1534.21,26522.0365
2023-01-25 04:00:00,1549.14,1551.74,1545.2,20169.955
2023-01-25 06:00:00,1553.81,1558.91,1546.27,29854.1249
2023-01-25 08:00:00,1545.63,1556.8,1540.91,29637.9152
2023-01-25 10:00:00,1545.49,1549.28,1538.59,27424.807
2023-01-25 12:00:00,1554.68,1566.58,1545.44,52652.021
2023-01-25 14:00:00,1543.95,1555.7,1525.0,76615.8482
2023-01-25 16:00:00,1548.7,1553.66,1541.39,32356.7686
2023-01-25 18:00:00,1561.48,1562.18,1547.99,28951.6593
2023-01-25 20:00:00,1618.18,1624.13,1561.48,92707.9477
2023-01-25 22:00:00,1611.94,1641.0,1575.0,120284.8749
2023-01-26 00:00:00,1616.72,1632.84,1610.63,57852.8218
2023-01-26 02:00:00,1614.87,1622.4,1610.14,29692.9754
2023-01-26 04:00:00,1619.59,1620.76,1612.69,22281.9401
2023-01-26 06:00:00,1604.68,1621.9,1597.3,61356.5652
